Country,ISO Code,Date,Total Vaccinations,1st Dose,2nd Dose,Daily Vaccinations,Vaccines,Source Name
Jamaica,JAM,11-03-21,,,,2420,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,12-03-21,,,,2420,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,13-03-21,,,,2420,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,14-03-21,12099,12099,,2420,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,15-03-21,,,,2350,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,16-03-21,16096,16096,,2299,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,17-03-21,,,,2222,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,18-03-21,,,,2145,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,19-03-21,,,,2067,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,20-03-21,,,,1990,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,21-03-21,,,,1913,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,22-03-21,,,,1895,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,23-03-21,,,,1878,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,24-03-21,,,,1878,Oxford/AstraZeneca,Government of Jamaica
Jamaica,JAM,25-03-21,33000,33000,,1878,Oxford/AstraZeneca,Government of Jamaica
Japan,JPN,17-02-21,125,125,,,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,18-02-21,611,611,,486,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,19-02-21,5039,5039,,2457,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,20-02-21,,,,2404,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,21-02-21,,,,2378,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,22-02-21,11934,11934,,2362,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,23-02-21,,,,2464,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,24-02-21,17888,17888,,2538,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,25-02-21,21896,21896,,3041,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,26-02-21,28530,28530,,3356,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,27-02-21,,,,3183,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,28-02-21,,,,3009,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,01-03-21,31785,31785,,2836,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,02-03-21,34772,34772,,2837,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,03-03-21,37303,37303,,2774,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,04-03-21,39174,39174,,2468,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,05-03-21,46469,46469,,2563,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,06-03-21,,,,3566,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,07-03-21,,,,4570,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,08-03-21,70796,70796,,5573,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,09-03-21,107558,107558,,10398,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,10-03-21,148950,148915,35,15950,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,11-03-21,181184,180741,443,20287,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,12-03-21,230542,227194,3348,26296,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,13-03-21,,,,27982,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,14-03-21,,,,29668,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,15-03-21,290275,282398,7877,31354,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,16-03-21,359191,349844,9347,35948,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,17-03-21,437485,423196,14289,41219,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,18-03-21,508702,490413,18289,46788,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,19-03-21,578835,553454,25381,49756,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,20-03-21,,,,50429,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,21-03-21,,,,51102,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,22-03-21,652698,623569,29129,51775,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,23-03-21,699126,667370,31756,48562,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,24-03-21,741180,706101,35079,43385,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,25-03-21,775122,737672,37450,38060,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,26-03-21,822869,781665,41204,34862,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,27-03-21,,,,34573,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,28-03-21,,,,34284,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,29-03-21,890662,825704,64958,33995,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,30-03-21,949731,852946,96785,35801,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,31-03-21,1002739,877159,125580,37366,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,01-04-21,1050112,893315,156797,39284,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Japan,JPN,02-04-21,1096698,913341,183357,39118,Pfizer/BioNTech,"Ministry of Health, Labour and Welfare"
Jersey,JEY,24-01-21,11385,8334,3051,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,25-01-21,,,,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,26-01-21,,,,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,27-01-21,,,,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,28-01-21,,,,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,29-01-21,,,,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,30-01-21,,,,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,31-01-21,14838,11707,3131,493,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,01-02-21,,,,549,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,02-02-21,,,,604,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,03-02-21,,,,660,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,04-02-21,,,,715,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,05-02-21,,,,770,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,06-02-21,,,,826,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,07-02-21,21007,17829,3178,881,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,08-02-21,,,,856,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,09-02-21,,,,831,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,10-02-21,,,,806,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,11-02-21,,,,781,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,12-02-21,,,,756,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,13-02-21,,,,731,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,14-02-21,25952,22696,3256,706,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,15-02-21,,,,674,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,16-02-21,,,,642,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,17-02-21,,,,609,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,18-02-21,,,,577,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,19-02-21,,,,545,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,20-02-21,,,,512,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,21-02-21,29312,26025,3287,480,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,22-02-21,,,,497,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,23-02-21,,,,514,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,24-02-21,,,,531,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,25-02-21,,,,548,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,26-02-21,,,,566,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,27-02-21,,,,583,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,28-02-21,33511,30191,3320,600,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,01-03-21,,,,635,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,02-03-21,,,,670,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,03-03-21,,,,705,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,04-03-21,,,,740,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,05-03-21,,,,775,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,06-03-21,,,,810,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,07-03-21,39428,36049,3379,845,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,08-03-21,,,,858,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,09-03-21,,,,871,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,10-03-21,42231,38073,4158,883,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,11-03-21,,,,889,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,12-03-21,,,,894,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,13-03-21,,,,899,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,14-03-21,45758,40137,5621,904,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,15-03-21,,,,912,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,16-03-21,,,,921,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,17-03-21,48732,41741,6991,929,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,18-03-21,,,,929,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,19-03-21,,,,929,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,20-03-21,,,,929,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,21-03-21,52265,43136,9129,930,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,22-03-21,,,,924,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,23-03-21,,,,918,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,24-03-21,55114,43630,11484,912,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,25-03-21,,,,929,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,26-03-21,,,,946,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,27-03-21,,,,964,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jersey,JEY,28-03-21,59132,44318,14814,981,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Jersey
Jordan,JOR,12-01-21,0,0,,,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,13-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,14-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,15-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,16-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,17-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,18-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,19-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,20-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,21-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,22-01-21,,,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,23-01-21,30000,30000,,2727,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,24-01-21,,,,2516,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,25-01-21,,,,2305,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,26-01-21,,,,2094,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,27-01-21,,,,1883,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,28-01-21,,,,1672,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,29-01-21,,,,1461,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,30-01-21,,,,1250,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,31-01-21,40000,40000,,1250,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,01-02-21,,,,1331,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,02-02-21,,,,1412,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,03-02-21,,,,1494,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,04-02-21,,,,1575,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,05-02-21,,,,1656,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,06-02-21,,,,1737,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,07-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,08-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,09-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,10-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,11-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,12-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,13-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,14-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,15-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,16-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,17-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,18-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,19-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,20-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,21-02-21,,,,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,22-02-21,80000,50000,30000,1818,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,23-02-21,,,,4892,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,24-02-21,,,,7965,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,25-02-21,150000,,,11039,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,26-02-21,,,,11209,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,27-02-21,,,,11379,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,28-02-21,,,,11549,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,01-03-21,,,,11719,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,02-03-21,,,,8816,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,03-03-21,,,,5912,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,04-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,05-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,06-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,07-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,08-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,09-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,10-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,11-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,12-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,13-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,14-03-21,,,,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,15-03-21,204151,155772,48379,3008,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,16-03-21,,,,5273,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,17-03-21,241868,189456,52412,7537,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,18-03-21,,,,8207,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,19-03-21,,,,8876,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,20-03-21,,,,9546,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,21-03-21,272648,209278,63370,10215,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,22-03-21,,,,12047,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,23-03-21,,,,11614,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,24-03-21,320140,251197,68943,11182,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,25-03-21,,,,12203,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,26-03-21,,,,13224,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,27-03-21,,,,14246,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,28-03-21,,,,15267,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,29-03-21,,,,15126,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Jordan,JOR,30-03-21,409203,304946,104257,14985,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan
Kazakhstan,KAZ,31-01-21,0,0,,,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,01-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,02-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,03-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,04-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,05-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,06-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,07-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,08-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,09-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,10-02-21,,,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,11-02-21,14000,14000,,1273,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,12-02-21,,,,1182,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,13-02-21,,,,1091,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,14-02-21,,,,1001,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,15-02-21,,,,910,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,16-02-21,,,,819,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,17-02-21,,,,729,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,18-02-21,,,,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,19-02-21,,,,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,20-02-21,,,,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,21-02-21,,,,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,22-02-21,,,,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,23-02-21,,,,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,24-02-21,22294,20157,2137,638,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,25-02-21,,,,1040,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,26-02-21,,,,1442,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,27-02-21,,,,1844,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,28-02-21,,,,2247,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,01-03-21,,,,2649,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,02-03-21,,,,3051,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,03-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,04-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,05-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,06-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,07-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,08-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,09-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,10-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,11-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,12-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,13-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,14-03-21,,,,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,15-03-21,87902,69095,18807,3453,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,16-03-21,,,,4012,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,17-03-21,,,,4571,Sputnik V,Government of Kazakhstan
Kazakhstan,KAZ,18-03-21,109995,90748,19247,5129,Sputnik V,Government of Kazakhstan
Kenya,KEN,04-03-21,0,0,,,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,05-03-21,,,,667,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,06-03-21,,,,667,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,07-03-21,,,,667,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,08-03-21,,,,667,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,09-03-21,,,,667,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,10-03-21,4000,4000,,667,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,11-03-21,,,,755,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,12-03-21,,,,844,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,13-03-21,,,,932,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,14-03-21,9144,9144,,1021,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,15-03-21,,,,1442,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,16-03-21,,,,1864,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,17-03-21,20000,20000,,2286,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,18-03-21,,,,3002,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,19-03-21,,,,3718,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,20-03-21,,,,4435,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,21-03-21,,,,5151,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,22-03-21,,,,5534,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,23-03-21,,,,5917,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,24-03-21,64100,64100,,6300,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,25-03-21,,,,7274,Oxford/AstraZeneca,Ministry of Health
Kenya,KEN,26-03-21,90340,90340,,8249,Oxford/AstraZeneca,Ministry of Health
